Month,Year,ItemName,Price,District
4,2012,14,1867,16
5,2012,14,1925,16
6,2012,14,2100,16
7,2012,14,1954,16
8,2012,14,1950,16
9,2012,14,1934,16
10,2012,14,1850,16
11,2012,14,1850,16
12,2012,14,1834,16
1,2013,14,1900,16
2,2013,14,1900,16
3,2013,14,1460,16
4,2013,14,1725,16
5,2013,14,1601.5,16
6,2013,14,1460,16
7,2013,14,1566.6,16
8,2013,14,1450,16
9,2013,14,1567,16
10,2013,14,1720,16
11,2013,14,1734,16
12,2013,14,1784,16
1,2014,14,1978,16
2,2014,14,1800,16
3,2014,14,1579,16
4,2014,14,1640,16
5,2014,14,1613,16
6,2014,14,1600,16
7,2014,14,1780,16
8,2014,14,1875,16
10,2014,14,1800,16
1,2015,14,2000,16
2,2015,14,2300,16
3,2015,14,2275,16
4,2015,14,2450,16
5,2015,14,2425,16
6,2015,14,2350,16
7,2015,14,2700,16
8,2015,14,2650,16
9,2015,14,2450,16
10,2015,14,2600,16
11,2015,14,2650,16
1,2016,14,2500,16
2,2016,14,2500,16
3,2016,14,2500,16
4,2016,14,2567,16
5,2016,14,2800,16
6,2016,14,2800,16
7,2016,14,3000,16
8,2016,14,3000,16
9,2016,14,3100,16
10,2016,14,3000,16
11,2016,14,3000,16
12,2016,14,3000,16
1,2017,14,3025,16
2,2017,14,3100,16
3,2017,14,3175,16
4,2017,14,3200,16
5,2017,14,3075,16
6,2017,14,3000,16
7,2017,14,3125,16
8,2017,14,3225,16
9,2017,14,3300,16
11,2017,14,2500,16
1,2018,14,3000,16
2,2018,14,3000,16
3,2018,14,2500,16
4,2018,14,2800,16
5,2018,14,2500,16
6,2018,14,2500,16
10,2018,14,2475,16
11,2018,14,2375,16
12,2018,14,2300,16
1,2019,14,2300,16
2,2019,14,2300,16
3,2019,14,2300,16
4,2019,14,2300,16
5,2019,14,2500,16
6,2019,14,2800,16
7,2019,14,2600,16
8,2019,14,2500,16
9,2019,14,2500,16
10,2019,14,2500,16
11,2019,14,2000,16
12,2019,14,1950,16
4,2011,7,1200,16
5,2011,7,1400,16
6,2011,7,1400,16
7,2011,7,1625,16
8,2011,7,1288,16
9,2011,7,1700,16
10,2011,7,1059,16
11,2011,7,1169,16
12,2011,7,1500,16
1,2012,7,1315,16
2,2012,7,1250,16
3,2012,7,1227,16
4,2012,7,1508,16
5,2012,7,1604,16
6,2012,7,1650,16
7,2012,7,1700,16
8,2012,7,1534,16
9,2012,7,1450,16
10,2012,7,1387,16
11,2012,7,1225,16
12,2012,7,1467,16
1,2013,7,1350,16
2,2013,7,1275,16
3,2013,7,1140,16
4,2013,7,1400.3,16
5,2013,7,1396.8,16
6,2013,7,1140,16
7,2013,7,1126.6,16
8,2013,7,1366.75,16
9,2013,7,1250,16
10,2013,7,1500,16
11,2013,7,1500,16
12,2013,7,1500,16
1,2014,7,1322,16
2,2014,7,1167,16
3,2014,7,1208,16
4,2014,7,1210,16
5,2014,7,1350,16
6,2014,7,1267,16
7,2014,7,1430,16
8,2014,7,1500,16
10,2014,7,1300,16
1,2015,7,1275,16
2,2015,7,1050,16
3,2015,7,1425,16
4,2015,7,1550,16
5,2015,7,1725,16
6,2015,7,1350,16
7,2015,7,1450,16
8,2015,7,1525,16
9,2015,7,650,16
10,2015,7,800,16
11,2015,7,900,16
1,2016,7,567,16
2,2016,7,750,16
3,2016,7,800,16
4,2016,7,900,16
5,2016,7,1000,16
6,2016,7,1075,16
7,2016,7,1150,16
8,2016,7,1200,16
9,2016,7,1300,16
10,2016,7,1200,16
11,2016,7,1150,16
12,2016,7,1200,16
1,2017,7,1250,16
2,2017,7,1300,16
3,2017,7,1400,16
4,2017,7,1500,16
5,2017,7,1575,16
6,2017,7,1425,16
7,2017,7,1525,16
8,2017,7,1350,16
9,2017,7,1275,16
11,2017,7,1200,16
1,2018,7,1000,16
2,2018,7,1000,16
3,2018,7,1200,16
4,2018,7,1000,16
5,2018,7,1000,16
6,2018,7,925,16
10,2018,7,936,16
11,2018,7,1000,16
12,2018,7,1025,16
1,2019,7,1000,16
2,2019,7,1000,16
3,2019,7,1000,16
4,2019,7,1075,16
5,2019,7,1200,16
6,2019,7,1300,16
7,2019,7,1300,16
8,2019,7,1550,16
9,2019,7,1575,16
10,2019,7,1500,16
11,2019,7,1425,16
12,2019,7,1200,16
4,2011,9,1750,16
5,2011,9,1833.3333,16
6,2011,9,1500,16
7,2011,9,1775,16
8,2011,9,1650,16
9,2011,9,1600,16
10,2011,9,1471,16
11,2011,9,1630,16
12,2011,9,1867,16
1,2012,9,1818,16
2,2012,9,1834,16
3,2012,9,1729,16
4,2012,9,2009,16
5,2012,9,2050,16
6,2012,9,2300,16
7,2012,9,2246,16
8,2012,9,2334,16
9,2012,9,2800,16
10,2012,9,2777,16
11,2012,9,2767,16
12,2012,9,2700,16
1,2013,9,2533,16
2,2013,9,2450,16
3,2013,9,2180,16
4,2013,9,2166.8,16
5,2013,9,2121.5,16
6,2013,9,2180,16
7,2013,9,2060,16
8,2013,9,2366.75,16
9,2013,9,2500,16
10,2013,9,2493,16
11,2013,9,2483,16
12,2013,9,2584,16
1,2014,9,2000,16
2,2014,9,1950,16
3,2014,9,1988,16
4,2014,9,1960,16
5,2014,9,2100,16
6,2014,9,2050,16
7,2014,9,2230,16
8,2014,9,2475,16
10,2014,9,2500,16
1,2015,9,1900,16
2,2015,9,2000,16
3,2015,9,2000,16
4,2015,9,2000,16
5,2015,9,2000,16
6,2015,9,2000,16
7,2015,9,1850,16
8,2015,9,1825,16
9,2015,9,2000,16
10,2015,9,2200,16
11,2015,9,2350,16
1,2016,9,1933,16
2,2016,9,2900,16
3,2016,9,2975,16
4,2016,9,3000,16
5,2016,9,3000,16
6,2016,9,3000,16
7,2016,9,3000,16
8,2016,9,3000,16
9,2016,9,3000,16
10,2016,9,3000,16
11,2016,9,2800,16
12,2016,9,2800,16
1,2017,9,2800,16
2,2017,9,2800,16
3,2017,9,3000,16
4,2017,9,3000,16
5,2017,9,3000,16
6,2017,9,3300,16
7,2017,9,3425,16
8,2017,9,3350,16
9,2017,9,3300,16
11,2017,9,3300,16
1,2018,9,3500,16
2,2018,9,3500,16
3,2018,9,2200,16
4,2018,9,2200,16
5,2018,9,2500,16
6,2018,9,2200,16
10,2018,9,2250,16
11,2018,9,2200,16
12,2018,9,2200,16
1,2019,9,2200,16
2,2019,9,2200,16
3,2019,9,2000,16
4,2019,9,2000,16
5,2019,9,2000,16
6,2019,9,2000,16
7,2019,9,1800,16
8,2019,9,2000,16
9,2019,9,2000,16
10,2019,9,2000,16
11,2019,9,2000,16
12,2019,9,1800,16
1,2010,3,1150,16
2,2010,3,1000,16
3,2010,3,1000,16
4,2010,3,1025,16
5,2010,3,800,16
6,2010,3,800,16
7,2010,3,866.6667,16
8,2010,3,787.5,16
9,2010,3,825,16
10,2010,3,800,16
11,2010,3,1100,16
1,2011,3,1050,16
2,2011,3,900,16
3,2011,3,1050,16
4,2011,3,1200,16
5,2011,3,1200,16
6,2011,3,1217,16
7,2011,3,1125,16
8,2011,3,1138,16
9,2011,3,1500,16
10,2011,3,1132,16
11,2011,3,1348,16
12,2011,3,1567,16
1,2012,3,1413,16
2,2012,3,1383,16
3,2012,3,1450,16
4,2012,3,1600,16
5,2012,3,1583,16
6,2012,3,1650,16
7,2012,3,1734,16
8,2012,3,1500,16
9,2012,3,1700,16
10,2012,3,1513,16
11,2012,3,1425,16
12,2012,3,1567,16
1,2013,3,1600,16
2,2013,3,1750,16
3,2013,3,1700,16
4,2013,3,1700,16
5,2013,3,1663.3,16
6,2013,3,1700,16
7,2013,3,1606.8,16
8,2013,3,1616.75,16
9,2013,3,1700,16
10,2013,3,1660,16
11,2013,3,1700,16
12,2013,3,1700,16
1,2014,3,1589,16
2,2014,3,1500,16
3,2014,3,1604,16
4,2014,3,1580,16
5,2014,3,1563,16
6,2014,3,1517,16
7,2014,3,1500,16
8,2014,3,1500,16
10,2014,3,1483,16
1,2015,3,1900,16
2,2015,3,2150,16
3,2015,3,2225,16
4,2015,3,2350,16
5,2015,3,2475,16
6,2015,3,2300,16
7,2015,3,2450,16
8,2015,3,2450,16
9,2015,3,1500,16
10,2015,3,1500,16
11,2015,3,1500,16
1,2016,3,1267,16
2,2016,3,1250,16
3,2016,3,1800,16
4,2016,3,1867,16
5,2016,3,2000,16
6,2016,3,1900,16
7,2016,3,2000,16
8,2016,3,2000,16
9,2016,3,2000,16
10,2016,3,2000,16
11,2016,3,1900,16
12,2016,3,2000,16
1,2017,3,2100,16
2,2017,3,2200,16
3,2017,3,2350,16
4,2017,3,2500,16
5,2017,3,2425,16
6,2017,3,2500,16
7,2017,3,2500,16
8,2017,3,2250,16
9,2017,3,2475,16
11,2017,3,2000,16
1,2018,3,2000,16
2,2018,3,1800,16
3,2018,3,2500,16
4,2018,3,1800,16
5,2018,3,2000,16
6,2018,3,1900,16
10,2018,3,1850,16
11,2018,3,2000,16
12,2018,3,2000,16
1,2019,3,2000,16
2,2019,3,2000,16
3,2019,3,2000,16
4,2019,3,2000,16
5,2019,3,2250,16
6,2019,3,1500,16
7,2019,3,1500,16
8,2019,3,1500,16
9,2019,3,1500,16
10,2019,3,1600,16
11,2019,3,1425,16
12,2019,3,1475,16
1,2010,8,1325,16
2,2010,8,1100,16
3,2010,8,1100,16
4,2010,8,1100,16
5,2010,8,1100,16
6,2010,8,1100,16
7,2010,8,1100,16
8,2010,8,1043.75,16
9,2010,8,1000,16
10,2010,8,1266.6667,16
11,2010,8,1600,16
1,2011,8,1400,16
2,2011,8,1225,16
3,2011,8,1350,16
4,2011,8,1850,16
5,2011,8,2000,16
6,2011,8,2000,16
7,2011,8,2475,16
8,2011,8,1993,16
9,2011,8,2000,16
10,2011,8,1665,16
11,2011,8,1738,16
12,2011,8,1867,16
1,2012,8,1845,16
2,2012,8,1834,16
3,2012,8,1602,16
4,2012,8,1883,16
5,2012,8,2000,16
6,2012,8,2000,16
7,2012,8,2083,16
8,2012,8,2200,16
9,2012,8,2000,16
10,2012,8,1992,16
11,2012,8,1934,16
12,2012,8,1800,16
1,2013,8,1800,16
2,2013,8,1800,16
3,2013,8,1920,16
4,2013,8,2000,16
5,2013,8,2000,16
6,2013,8,1920,16
7,2013,8,1706.6,16
8,2013,8,1683.25,16
9,2013,8,1750,16
10,2013,8,2000,16
11,2013,8,2000,16
12,2013,8,2000,16
1,2014,8,1800,16
2,2014,8,1800,16
3,2014,8,1783,16
4,2014,8,1810,16
5,2014,8,1850,16
6,2014,8,1867,16
7,2014,8,1890,16
8,2014,8,1900,16
10,2014,8,1683,16
1,2015,8,2275,16
2,2015,8,1850,16
3,2015,8,2225,16
4,2015,8,2650,16
5,2015,8,2800,16
6,2015,8,1650,16
7,2015,8,2000,16
8,2015,8,2000,16
9,2015,8,1650,16
10,2015,8,1725,16
11,2015,8,1825,16
1,2016,8,1733,16
2,2016,8,1750,16
3,2016,8,1800,16
4,2016,8,2000,16
5,2016,8,2000,16
6,2016,8,2000,16
7,2016,8,2000,16
8,2016,8,2000,16
9,2016,8,2000,16
10,2016,8,2000,16
11,2016,8,2000,16
12,2016,8,2200,16
1,2017,8,3000,16
2,2017,8,3000,16
3,2017,8,3125,16
4,2017,8,3500,16
5,2017,8,3575,16
6,2017,8,3500,16
7,2017,8,3625,16
8,2017,8,3475,16
9,2017,8,3400,16
11,2017,8,2100,16
1,2018,8,2000,16
2,2018,8,2200,16
3,2018,8,1800,16
4,2018,8,1900,16
5,2018,8,2000,16
6,2018,8,2000,16
10,2018,8,2100,16
11,2018,8,2000,16
12,2018,8,2000,16
1,2019,8,1800,16
2,2019,8,1800,16
3,2019,8,1800,16
4,2019,8,1800,16
5,2019,8,2300,16
6,2019,8,2400,16
7,2019,8,2400,16
8,2019,8,2400,16
9,2019,8,2400,16
10,2019,8,2350,16
11,2019,8,2250,16
12,2019,8,2225,16
1,2015,10,7500,16
2,2015,10,7500,16
3,2015,10,7500,16
4,2015,10,7500,16
5,2015,10,7500,16
6,2015,10,7500,16
7,2015,10,7875,16
8,2015,10,8000,16
9,2015,10,7250,16
10,2015,10,7900,16
11,2015,10,8000,16
12,2015,10,8000,16
1,2016,10,8000,16
2,2016,10,8000,16
3,2016,10,10000,16
4,2016,10,10000,16
5,2016,10,10000,16
6,2016,10,8000,16
7,2016,10,8000,16
8,2016,10,8000,16
9,2016,10,8000,16
10,2016,10,8000,16
11,2016,10,8000,16
12,2016,10,8000,16
1,2017,10,8000,16
2,2017,10,8000,16
3,2017,10,8000,16
4,2017,10,8000,16
5,2017,10,8000,16
6,2017,10,8000,16
7,2017,10,8000,16
8,2017,10,8000,16
9,2017,10,8000,16
11,2017,10,6000,16
1,2018,10,6000,16
2,2018,10,6000,16
3,2018,10,6000,16
4,2018,10,6000,16
5,2018,10,6000,16
6,2018,10,5500,16
10,2018,10,6000,16
11,2018,10,6000,16
12,2018,10,6000,16
1,2019,10,6000,16
2,2019,10,5000,16
3,2019,10,5000,16
4,2019,10,5000,16
5,2019,10,6000,16
6,2019,10,5000,16
7,2019,10,5000,16
8,2019,10,5000,16
9,2019,10,6000,16
10,2019,10,5750,16
11,2019,10,5000,16
12,2019,10,5000,16
